R0	Ardent Software
R9705	Uncertainty in Multi-Source Databases
R9706	Soft Decision Support Systems for Evaluating Real and Financial Investments.
R9707	My Personal View on Intuitionistic Fuzzy Sets Theory.
R9708	Enhancing Quality of Experience in Public Collections.
R9709	Neuro-Fuzzy Architectures and Hybrid Learning
R9710	Fuzzy Real Options Models for Closing/Not Closing a Production Plant.
R9711	Correspondence between an Experimentalist and a Theoretician.
R9712	Can We Learn Algorithms from People Who Compute Fast: An Indirect Analysis in the Presence of Fuzzy Descriptions.
R9713	Harmony Search Applications in Industry.
R9714	Fuzzy Replacement Analysis.
R9715	Optimization and Aggregation Functions.
R9716	Fuzzy Rules in Data Mining: From Fuzzy Associations to Gradual Dependencies.
R9717	Hierarchical Genetic Optimization of the Fuzzy Integrator for Navigation of a Mobile Robot.
R9718	Soft Computing in Green and Renewable Energy Systems
R9719	Subgroup Discovery with Linguistic Rules.
R9720	Multi-Objective Hierarchical Genetic Algorithm for Modular Granular Neural Network Optimization.
R9721	Negative Selection Algorithm with Applications in Motor Fault Detection.
R9722	Fuzzy System Methods in Modeling Gene Expression and Analyzing Protein Networks.
R9723	Dynamic Price Forecasting in Simultaneous Online Art Auctions.
R9724	Intuitionistic Preference Modeling and Interactive Decision Making
R9725	Qualitative Bipolar Decision Rules: Toward More Expressive Settings.
R9726	Soft Computing in Bioinformatics: Genomic and Proteomic Applications.
R9727	Weights of Evidence and Internal Conflict for Support Functions.
R9728	Parsing Theory - Volume I: Languages and Parsing
R9729	Unfoldings - A Partial-Order Approach to Model Checking
R9730	Patterns in Permutations and Words
R9731	Information and Randomness - An Algorithmic Perspective
R9732	Coloured Petri Nets - Basic Concepts, Analysis Methods and Practical Use - Volume 1
R9733	Products of Automata
R9734	Duration Calculus - A Formal Approach to Real-Time Systems
R9735	Deterministic Extraction from Weak Random Sources
R9736	Restricted-Orientation Convexity
R9737	Coloured Petri Nets - Basic Concepts, Analysis Methods and Practical Use - Volume 3
R9738	The Logic of Partial Information
R9739	Theory of Semi-Feasible Algorithms
R9740	Coloured Petri Nets - Basic Concepts, Analysis Methods and Practical Use - Volume 1, Second Edition
R9741	Confluent String Rewriting
R9742	Syntax-Directed Semantics - Formal Models Based on Tree Transducers
R9743	Nonsequential Processes - A Petri Net View
R9744	Computing in Horn Clause Theories
R9745	Structural Complexity II
R9746	Specification and Analysis of Concurrent Systems - The COSY Approach
R9747	Structural Complexity I
R9748	Compiler Generators - What They Can Do, What They Might Do, and What They Will Probably Never Do
R9749	Computability
R9750	Universal Algebra for Computer Scientists
R9751	Algorithms in Combinatorial Geometry
R9752	Finiteness and Regularity in Semigroups and Formal Languages
R9753	Time-Dependent Scheduling
R9754	Fundamentals of Algebraic Specification 2
R9755	Parsing Theory - Volume II: LR(k) and LL(k) Parsing
R9756	Semantic Integration of Heterogeneous Software Specifications
R9757	Fundamentals of Algebraic Graph Transformation
R9758	Process Algebra with Timing
R9759	Public-Key Cryptography
R9760	Fault-Tolerant Search Algorithms - Reliable Computation with Unreliable Information
R9761	Iteration Theories - The Equational Logic of Iterative Processes
R9762	Temporal Logic of Programs
R9763	First-Order Programming Theories
R9764	Bioinformatics: An Introduction, Second Edition
R9765	Bioinformatics: An Introduction
R9766	Comparative Gene Finding - Models, Algorithms and Implementation
R9767	Computing for Comparative Microbial Genomics - Bioinformatics for Microbiologists
R9768	Introduction to Evolutionary Genomics
R9769	Sequence Comparison - Theory and Methods
R9770	Research trends and issues on VSAT networks.
R9771	Performance and reliability evaluation of the s-band vienna satellite ground station.
R9772	A new group re-keying protocol with smaller computational and key storage overhead.
R9773	Authorization probability for adaptive traffic load in S-ALOHA under the infinite population model.
R9774	Fairer allocation of link capacity through information feedback.
R9775	Spread spectrum radars for automotive applications.
R9776	ProxyTorrent: Content sharing over bluetooth piconets.
R9777	Sensible policies for QoS-based service discovery protocols in P2P networks.
R9778	QoS protection for IEEE 802.11E in WLAN with shared EDCA and DCF access.
R9779	New authentication mechanism for vertical handovers between wlan and 3G network.
R9780	An innovative analysis of signalling measurements: Representation in a 'population-diagram'.
R9781	LC, a load balance algorithm in MPLS-TE.
R9782	Low complexity downstream MIMO channel estimation for fext precompensated vectored xDSL systems.
R9783	P2P middleware based content location discovery in asynchronous broadcast type content delivery networks.
R9784	Autoregressive stochastic modeling and tracking of doubly selective fading channels.
R9785	Falcon, a software defined radio transceiver concept.
R9786	Perceived quality of channel zapping.
R9787	Design and implementation of the interworking architecture between a 3G cellular network and new wireless broadband technology.
R9788	Proceedings of the Fifth IASTED International Conference on Communication Systems and Networks, August 28-30, 2006, Palma de Mallorca, Spain
R9789	1.2V 300MHz CMOS PLL for clock generation in 0.35UM process.
R9790	Automotive network standards in public transport buses and coaches.
R9791	A heuristic approachfor efficient P-cycle networkdesign.
R9792	A novel mobile internet access system based on OFDM/TDD.
R9793	Rapid prototyping for RF-transmitters and receivers.
R9794	Peer to peer communications over hierarchical mobile IP networks with private addresses using SIP based signaling.
R9795	Analysis of finite word length effects and frequency response in interpolators for digital up-converters.
R9796	On limitations of optical burst switching.
R9797	Performance evaluation of shortest path tree based dense mode ad hoc multicast routing protocol.
R9798	A comparative study of active and passive filters in communication systems.
R9799	A network management approach to wireless sensor networks in personal healthcare environments.
R9800	A proposal of photonic network using wavelength routing with wavelength conversion and TDMA with time slot assignment taking account of link transmission delay.
R9801	Finite difference time domain modeling of an RF-based technology for the detection of buried pipes: The ground penetrating radar.
R9802	P3Cast: A hybrid VoD streaming architecture of proxy with caching, patching, and peering for large-scale deployment.
R9803	NFC-based mobile middleware for intuitive user interaction with security in smart homes.
R9804	How to deploy, provision, and store initial filter criteria in an IMS network.
R9805	Design and optimization of an electrically steerable passive array radiator (ESPAR) antenna for maximum directionality at 2.4 GHz with the aid of genetic algorithms.
R9806	A novel method for the development of personalized mobile tourist applications.
R9807	Context-adaptive information dissemination in vanets - maximizing the global benefit.
R9808	Peer-to-peer auctioning with fairness incentives.
R9809	MIMO-OFDM with LDPC codes for broadband FWA systems.
R9810	Relay method of sending soft decided symbol in cooperative communication.
R9811	DRAP: Dual-queue rate-controlled access point for multimedia communications in WLAN hotspots.
R9812	Same-entity interference-aware retransmission system for TD-CDMA with random slot allocation (RSA).
R9813	Analysis and design of an ESPAR antenna above perfect ground, wire grid plate and wire grid plate with skirt.
R9814	Contention resolution in WDM optical packet switching networks using wavelength converters and cascaded auxiliary switch.
R9815	Analysing end-to-end delays on an AFDX network by simulation.
R9816	Blind MIMO adaptive beamforming techniques for DSCDMA systems.
R9817	Low-power communication for wireless sensor-actuator networks.
R9818	New authorizing binding mechanism to reduce binding latency in mobile IPV6 handover.
R9819	Status and trends of wireless web technologies.
R9820	Inter-vehicle communication and ranging method using LED rear lights.
R9821	A fast iterative tap amplitude and delay estimator design for WCDMA.
R9822	Fuzzy Markov Predictor with First and Second-Order Dependences.
R9823	A Multi-Start Simulated Annealing Algorithm for the Vehicle Routing Problem with Time Windows.
R9824	Elastic Neural Net Algorithm for Cluster Analysis.
R9825	Robustness Analysis of Network-Based Semi-supervised Learning Algorithms.
R9826	Meta-Learning for Periodic Algorithm Selection in Time-Changing Data.
R9827	Safe Inclusion of Information about Rates of Variation in a Reinforcement Learning Algorithm.
R9828	Performance Comparison of Parameter Variation Operators in Self-Adaptive Differential Evolution Algorithms.
R9829	Emergence of Neuronal Groups on a Self-Organized Spiking Neurons Network Based on Genetic Algorithm.
R9830	A Neural Network-Based Direct Inverse Control for Active Control of Vibrations of Mechanical Systems.
R9831	Clonal Selection Algorithm with Oppositional Approach Applied to Trajectory Planning of a Robotic Manipulator.
R9832	Identifying Abnormal Nodes in Protein-Protein Interaction Networks.
R9833	Atmospheric Pressure Applied to a Neural Network based Short Term Load Forecasting.
R9834	Combining Meta-learning and Search Techniques to SVM Parameter Selection.
R9835	A Hierarchical Memory Model for Conscious and Unconscious Mental Processes.
R9836	NSL: a Neuro-Symbolic Language for Monotonic and Non-Monotonic Logical Inferences.
R9837	Evolutionary Algorithm for 3D Object Reconstruction from Images.
R9838	Artificial Neural Networks Applied to Theoretical Chemistry.
R9839	Application of Neural Networks: A Molecular Geometry Optimization Study.
R9840	Neurons and Neural Fuzzy Networks Based on Nullnorms.
R9841	Target Recognition using Evolutionary Neural Networks.
R9842	Imitation Learning of an Intelligent Navigation System for Mobile Robots Using Reservoir Computing.
R9843	Hybrid Systems to Select Variables for Time Series Forecasting Using MLP and Search Algorithms.
R9844	Using MLP Networks to Classify Red Wines and Water Readings of an Electronic Tongue.
R9845	Application of Feedforward Neural Networks for Soft Sensors in the Sugar Industry.
R9846	Constructing Software Autonomous Agents to Computer Network Management.
R9847	Averaging Spectra to Improve the Classification of the Noise Radiated by Ships Using Neural Networks.
R9848	Turing Machines with Finite Memory.
R9849	A Feed Forward Neural Network with Resolution Properties for Function Approximation and Modeling.
R9850	Evolutionary Design of MLP Neural Network Architectures.
R9851	A Study of Possible Improvements to the Alopex Training Algorithm.
R9852	5th Brazilian Symposium on Neural Networks (SBRN '98), 9-11 December 1998, Belo Horizonte, Brazil
R9853	A Neural Network Generating Adaptive Rhythms for Controlling Behavior Based Robotic Systems.
R9854	Aggregation Algorithms for Neural Network Ensemble Construction .
R9855	A Recurrent Fuzzy Neural Network: Learning and Application.
R9856	A Semi-supervised Approach to Estimate the Number of Clusters per Class.
R9857	Predicting Gene Functions Using Semi-supervised Clustering Algorithms with Objective Function Optimization.
R9858	An Isolated Word Speech Recognition System based on Kohonen Neural Network.
R9859	Effect of the PSO Topologies on the Performance of the PSO-ELM.
R9860	Technique to Design MLP's Networks in CMOS Technology with Adjustment of the Back-Propagation Algorithm.
R9861	IPNN: An Incremental Probabilistic Neural Network for Function Approximation and Regression Tasks.
R9862	An artificial neural network-genetic based approach for time series forecasting.
R9863	Very Short-Term Load Forecasting Using a Hybrid Neuro-fuzzy Approach.
R9864	On limited fan-in optimal neural networks.
R9865	A Multiagent Approach for Metaheuristics Hybridization Applied to the Traveling Salesman Problem.
R9866	Dynamic Behaviour Forecast as a Driving Force in the Coevolution of One-Dimensional Cellular Automata.
R9867	Design of Radial Basis Function Network as Classifier in Face Recognition Using Eigenfaces.
R9868	Electrocardiogram Pattern Recognition by Means of MLP Network and PCA: A Case Study on Equal Amount of Input Signal Types.
R9869	Neural Network-Based Controllers for Mobile Robot.
R9870	A Multi-objective Learning Algorithm for RBF Neural Network.
R9871	A Hybrid Genetic Algorithm for Finding Stable Conformations of Small Molecules.
R9872	Face Detector Combining Eigenfaces, Neural Network and Bootstrap.
R9873	A Neural Mapping for Improving the Performance of a High-Energy Calorimeter.
R9874	Fuzzy clustering algorithms for symbolic interval data based on adaptive and non-adaptive Euclidean distances.
R9875	Cellular Automata-Based Scheduling: A New Approach to Improve Generalization Ability of Evolved Rules.
R9876	Continuous Attractors in Recurrent Neural Networks and Phase Space Learning.
R9877	Hierarchical Multilabel Classification Using Top-Down Label Combination and Artificial Neural Networks.
R9878	A Fixed-Point Algorithm for Independent Component Analysis which uses a priori Information.
R9879	Selecting Neural Network Forecasting Models Using the Zoomed-Ranking Approach.
R9880	A Novel Approach for Solving Constrained Nonlinear Optimization Problems Using Neurofuzzy Systems.
R9881	Forecasting the Air Transport Demand for Passengers with Neural Modelling.
R9882	A Dynamic Classifier Selection Method to Build Ensembles using Accuracy and Diversity.
