R0	Ardent Software
R13415	Optimizing Credit Risk Mitigation Effects of Collaterals Under Basel II.
R13416	System Dynamics Based Prediction of New Product Diffusion: An Evaluation.
R13417	Automatic Determination of Clusters.
R13418	Dynamisches Bestandsmanagement in der Kreislauflogistik.
R13419	A Multi-Objective Particle Swarm for a Mixed-Model Assembly Line Sequencing.
R13420	Parallel Processing Capabilities of Advanced 16-Bit Microprocessors.
R13421	Networks, Hierarchies and Relations in Data Base Management Systems.
R13422	Data Allocation and Distributed Query Processing.
R13423	A New Report Generator.
R13424	A Data Base Organization to Support a Time-Oriented Medical Record.
R13425	Data Management for a Multi-Disciplinary Study of the Impacts of BART.
R13426	Inversion of the Memory Hierarchy.
R13427	Auditing EDP Systems: Eight Areas for Control.
R13428	Distribution of Data Administration Authority.
R13429	PRIM-9: An Interactive Multi-dimensional Data Display and Analysis System.
R13430	Data Base Administration.
R13431	A Control Shared Processor MELPIP-1: Design Evaluation.
R13432	Storage Technology: Overview and Projection.
R13433	One Technique for the Discrete Analysis of Continuous Data.
R13434	Storage Structures and Access Methods in the Relational Data Base Management System INGRES.
R13435	Design of a Genealogical Record System to be Used in a Distributed Data Base.
R13436	A Corporate Data Bank in Action.
R13437	Current Status of the Dataroute Network.
R13438	Pattern Recognition for Understanding and Modeling Materials Problems.
R13439	Distributed Processing in the Veterans Administration: The VA's ADP Benefits Delivery System.
R13440	Operating System Structures for Polymorphic Hardware.
R13441	Efficient Evaluation of Expressions in a Relational Algebra.
R13442	ZETA: A Relational Data Base Management System.
R13443	A Semi-Automatic Data Base Translation System.
R13444	Sets as a Model for Data Base Representation: Much Ado About Something.
R13445	Decentralized Dynamic Query Decomposition for Distributed Database Systems.
R13446	Performance Analysis on Multiprocessor Memory Organization.
R13447	Resource Requirements Definition in Distributed System Design.
R13448	Craftsman or Scientist.
R13449	Extending Local Network Interfaces to Provide More Efficient Interprocessor Communication Facilities.
R13450	Organization and Policy Issues in the Implementation of Distributed Systems.
R13451	Computer and Data Abuse.
R13452	Distributed Travelling Salesman Algorithms for Distributed Database Operation.
R13453	Automating the Testing of an Interactive Distributed System.
R13454	CUPID - The Friendly Query Language.
R13455	Some Lessons on the Design of Real Time Control Programs.
R13456	Guideline for the Design of Medley: A Distributed Multiple Database System.
R13457	DEFINE: A Non-Procedural Data Description Language for Defining Information Easily.
R13458	Recent Investigations in Relational Data Base Systems.
R13459	A COBOL Data Base Facility for the Relational Data Model.
R13460	A Hierarchic Approach to Large Scale Data Management.
R13461	Integrity Control in a Relational Data Description Language.
R13462	A Programming Language Extension for Access to a Shared Data Base.
R13463	SEQUEL-XRM, A Relational System.
R13464	Versatile Data Displays with a Computer Performance Example.
R13465	A Comparative Study of Distribution-Dependent and Distribution-Independent Hashing Functions.
R13466	Design and Evaluation of Distributed Communication Primitives.
R13467	Implementing Production Systems with Relational Data Bases.
R13468	Petri Net Models of Program Execution in Feedback Data Flow Environments.
R13469	Resource Access Control in a Network Operating System.
R13470	DDTS: A Testbed for Distributed Database Research.
R13471	TERS - Text Encoding and Retrieval System.
R13472	A Comparison of Networks Versus Traditional Communications in Distributed Systems Architecture.
R13473	Legal Aspects of Computer Security.
R13474	Platform for privacy preferences (P3P): Current status and future directions.
R13475	Usable Firewall Configuration.
R13476	The theory of creating trust with a set of mistrust-parties.
R13477	Visualization of processes in self-learning systems.
R13478	Familiarity and Trust: Measuring Familiarity with a Web Site.
R13479	I-RBAC: Isolation enabled role-based access control.
R13480	User-credential based role mapping in multi-domain environment.
R13481	CENTER: A Centralized Trust-Based Efficient Routing protocol for wireless sensor networks.
R13482	Trust-based contextual information filtering.
R13483	REM: A runtime browser extension manager with fine-grained access control.
R13484	Formal consistency verification between BPEL process and privacy policy.
R13485	Supporting Privacy in E-Learning with Semantic Streams.
R13486	Incorporating Privacy Outcomes: Teaching an Old Dog New Tricks.
R13487	Data preprocessing for distance-based unsupervised Intrusion Detection.
R13488	Key privacy and anonymous protocols.
R13489	Pseudonymised communication in delay tolerant networks.
R13490	Towards reliable trust establishment in grid: a pre-evaluating set based bias-tuned method for dishonest feedback filtering.
R13491	LogView: Visualizing Event Log Clusters.
R13492	Towards requirements for trust management.
R13493	Solitary Confinement: Using Artificial Cells to Control Access and Facilitate Apoptosis in Computer Systems.
R13494	Analyzing trust in technology strategies.
R13495	An efficient and provably-secure coercion-resistant e-voting protocol.
R13496	Co-located Physical-Layer Network Coding to mitigate passive eavesdropping.
R13497	The 'how' and 'why' of persistent information security.
R13498	Social networks for health care: Addressing regulatory gaps with privacy-by-design.
R13499	Forward secure identity-based key agreement for dynamic groups.
R13500	Combating Spam with TEA.
R13501	Graphical and Digital signature Combination for fulfilling the cultural gap between traditional signature and current smart card digital certificate/signature.
R13502	A hamming distance-like filtering in keystroke dynamics.
R13503	Privacy, traceability, and anonymity for content protection.
R13504	Secure architecture for RFID enabled supply chain hierarchy.
R13505	On the representation and verification of cryptographic protocols in a theory of action.
R13506	Credential Networks: a General Model for Distributed Trust and Authenticity Management.
R13507	RC4 state and its applications.
R13508	The relationship of trust, demand, and utility: Be more trustworthy, then i will buy more.
R13509	An Access Control Scheme for Protecting Personal Data.
R13510	Is workplace surveillance legal in Canada?
R13511	Structural Concepts for Trust, Contract and Security Management for a Virtual Chemical Engineering Organisation.
R13512	Embedding verifiable information flow analysis.
R13513	Ethical and legal considerations of reCAPTCHA.
R13514	Delegation of access rights in a privacy preserving access control model.
R13515	An improved familiarity measurement for formalization of trust in e-commerce based multiagent systems.
R13516	Are Deeper Levels of Risk Analysis a Requirement for Enabling Optimal Tactical Responses in INFOSEC Alert Correlation Systems?
R13517	Model-Checking for Software Vulnerabilities Detection with Multi-Language Support.
R13518	Towards a BPEL model-driven approach for Web services security.
R13519	Enforcing Privacy in Web Applications.
R13520	Risk analysis in access control systems.
R13521	Security advances and challenges in 4G wireless networks.
R13522	An implementation of a verification condition generator for foundational proof-carrying code.
R13523	Cryptanalysis and improvement on Yang-Shieh authentication schemes.
R13524	Current Trends and Advances in Information Assurance Metrics.
R13525	Secure rendering process in cloud computing.
R13526	Constraint based role based access control (CRBAC) for restricted administrative delegation constraints in the SECTET.
R13527	Security Analysis of Wireless Java.
R13528	Trust bootstrapping services and service providers.
R13529	A secure data deduplication framework for cloud environments.
R13530	MTRMS: mutual-trust-based reputation management system in community-based peer-to-peer environment.
R13531	Writing down your password: Does it help?
R13532	A Practical Buses Protocol for Anonymous Internet Communication.
R13533	Defining the security required for WAP based mobile ticket sales.
R13534	Role-based access control: past, present and future.
R13535	Towards an MDA-oriented UML profile for critical infrastructure modeling.
R13536	Guessing click-based graphical passwords by eye tracking.
R13537	Ninth Annual Conference on Privacy, Security and Trust, PST 2011, 19-21 July, 2011, Montreal, Qu
R13538	You are the key: Generating cryptographic keys from voice biometrics.
R13539	Exploiting a buffer overflow using metasploit framework.
R13540	Using Trust to reduce wasteful computation in open Desktop Grid Systems.
R13541	An Efficient Reputation-Based Routing Mechanism for Wireless Sensor Networks: Testing the Impact of Mobility and Hostile Nodes.
R13542	Improving the use of advisor networks for multi-agent trust modelling.
R13543	PEEP- Privacy Enforcement in Email Project.
R13544	Out of sight, out of mind: Effects of displaying access-control information near the item it controls.
R13545	A Diffie-Hellman based privacy protocol for Car-to-X communication.
R13546	Utility of Knowledge Extracted from Unsanitized Data when Applied to Sanitized Data.
R13547	A peer-to-peer agent community for digital oblivion in online social networks.
R13548	A provenance-based access control model for dynamic separation of duties.
R13549	An early release heuristic for k-anonymization.
R13550	The Effect of Behavior Change on Honesty Checking in Peer-to-Peer Systems.
R13551	Trust-aware monitoring scheme for WiMAX networks.
R13552	Ensuring tight computational security against higher-order DPA attacks.
R13553	An efficient traitor tracing scheme based on MDS code.
R13554	Towards Eliminating Steganographic Communication.
R13555	A concordance framework for building trust evidences.
R13556	Social secret sharing in cloud computing using a new trust function.
R13557	Model-based specification and refinement of usage control policies.
R13558	Assessing trustworthiness of nodes to enhance performance in mobile ad hoc networks.
R13559	Vampire bats: Trust in Privacy.
R13560	Persona concept for web-based identity management.
R13561	Using self-organizing maps to build an attack map for forensic analysis.
R13562	Application of Belief-Desire-Intention Agents in Intrusion Detection 
R13563	Label-based access control (LBAC) in DB2 LUW.
R13564	Privacy-preserving OLAP based on output perturbation across multiple sites.
R13565	Proceedings of the 2006 International Conference on Privacy, Security and Trust: Bridge the Gap Between PST Technologies and Business Services, PST 2006, Markham, Ontario, Canada, October 30 - November 1, 2006
R13566	Off-line verification of one-time ID in distributed environment.
R13567	Automated detection of session management vulnerabilities in web applications.
R13568	Privacy invasion in business environments.
R13569	Towards a Privacy Access Control Model for e-Healthcare Services.
R13570	Trustworthiness Measure for e-Service.
R13571	Towards a precise semantics for authenticity and trust.
R13572	A model-driven penetration test framework for Web applications.
R13573	Phishing defense against IDN address spoofing attacks.
