R0	Ardent Software
R4275	Advanced SOA Tools and Applications
R4276	Set Oriented Methods for the Numerical Treatment of Multiobjective Optimization Problems.
R4277	Practical Aspects on the Implementation of Iterative ANN Models on GPU Technology.
R4278	Discovering Universal Polynomial Cellular Neural Networks through Genetic Algorithms.
R4279	Visualising Computational Intelligence through Converting Data into Formal Concepts.
R4280	A Multi-Objective Genetic Algorithm for Learning Linguistic Persistent Queries in Text Retrieval Environments.
R4281	Security Analysis of One Verifiable Encryption Scheme.
R4282	A Hybrid Approach Based on Evolutionary Strategies and Interval Arithmetic to Perform Robust Designs.
R4283	The Design of a Teacher-Driven Intelligent Agent System for Supervising Lessons in LAMS.
R4284	Computer Vision: Detection, Recognition and Reconstruction
R4285	Testing the Triple Helix Model.
R4286	Intelligent Predictive Diagnosis on Given Practice Data Base: Background and Technique.
R4287	On Self-Optimized Self-Assembling of Heterogeneous Multi-robot Organisms.
R4288	A Robot Vision System Using a Silicon Retina.
R4289	Knowledge Sciences and JaistNanatsudaki Model.
R4290	Self-Organizing Maps for Clustering in Document Image Analysis.
R4291	Advances in Intelligent Information and Database Systems
R4292	Assessing Virtual Reality Environments as Cognitive Stimulation Method for Patients with MCI.
R4293	E-Learning Paradigms and Applications - Agent-based Approach
R4294	Towards an Efficient Bisection of Ellipsoids.
R4295	Evolution-based Dynamic Path Planning for Autonomous Vehicles.
R4296	Reconfigurable Computing and Parallelism for Implementing and Accelerating Evolutionary Algorithms.
R4297	8 User Profiling from Imbalanced Data in a Declarative Scene Modelling Environment.
R4298	Measurement of Renal Function.
R4299	Double Pool Urea Kinetic Modeling.
R4300	Natural Computing in Computational Finance: An Introduction.
R4301	Adding Value to E-Services: a Business-Oriented Model.
R4302	Recent Advances in Computational Optimization
R4303	Advances in Intelligent Analysis of Medical Data and Decision Support Systems
R4304	Distributed Implementation of an Intelligent Data Classifier.
R4305	Intensive Hemodialysis in the Clinic and At Home.
R4306	View Driven Federation of Choreographies.
R4307	DataRover: An Automated System for Extracting Product Information From Online Catalogs.
R4308	Numerical Simulation of Skin Pressure Distribution Applied by Graduated Compression Stockings.
R4309	Rough Set Strategies to Data with Missing Attribute Values.
R4310	Cage-based Performance Capture
R4311	Granular Mining of Student's Learning Behavior in Learning Management System Using Rough Set Technique.
R4312	Multiple Hypotheses Document Analysis.
R4313	Feature Extraction and HMM-Based Classification of Gait Video Sequences for the Purpose of Human Identification.
R4314	A Study on the Design of Ubiquitous Sensor Networks Based on Wireless Mesh Networks for Ubiquitous-Greenhouse.
R4315	Decision Making in the Environment of Heterogeneous Uncertainty.
R4316	High Performance Parallel Programming of a GA Using Multi-core Technology.
R4317	Explaining Variation in State Involvement in Cyber Attacks: A Social Network Approach.
R4318	SISINE: A Negotiation Training Dedicated Multi-Player Role-Playing Platform Using Artificial Intelligence Skills.
R4319	Computational Intelligence in Racing Games.
R4320	Controller Parameters Optimization on a Representative Set of Systems Using Deterministic-Chaotic-Mutation Evolutionary Algorithms.
R4321	A Support Vector Machine Approach for Video Shot Detection.
R4322	Transfer in Reinforcement Learning Domains
R4323	Engineering Objective-Driven Product Lifecycle Management with Enhanced Human Control.
R4324	Aggregating Imprecise Linguistic Expressions.
R4325	Clustering of Web Documents Using Graph Representations.
R4326	Paraconsistent Before-After Relation Reasoning Based on EVALPSN.
R4327	How to Prevent Private Data from being Disclosed to a Malicious Attacker.
R4328	Process Drama Based Information Management for Assessment and Classification in Learning.
R4329	Adaptive Cognitive Rehabilitation.
R4330	A Multi-agent Model for Image Browsing and Retrieval.
R4331	Complexity and Emergence in Engineering Systems.
R4332	Automatic Approximation of Expensive Functions with Active Learning.
R4333	Post-processing Evolved Decision Trees.
R4334	Dynamic Parameters in GP and LGP.
R4335	Human-Like Local Navigation System Inspired by a Hippocampal Memory Mechanism.
R4336	Scheduling English Football Fixtures: Consideration of Two Conflicting Objectives.
R4337	Automatic Dust Storm Detection Based on Supervised Classification of Multispectral Data.
R4338	Multi-objective Learning Classifier Systems.
R4339	Management and Processing of Personalized Annotations in Image Retrieval Systems.
R4340	Fine Structure Constant - A Possibilistic Approach.
R4341	Skin-based Face Detection-Extraction and Recognition of Facial Expressions.
R4342	Restarting Automata.
R4343	Adaptive Fuzzy Zone Routing for Wireless Ad Hoc Networks.
R4344	Determining Whether a Problem Characteristic Affects Heuristic Performance.
R4345	Epistemic Constraints on Autonomous Symbolic Representation in Natural and Artificial Agents.
R4346	Data Hiding Based on Compressed Dithering Images.
R4347	Genetic Systems Programming: Theory and Experiences
R4348	Switching Software: A Hierarchical Design Approach.
R4349	Knowledge Discovery by Fuzzy Predicates.
R4350	An Ontology-Based Model for Supporting Inter- process Artifact Sharing in Component-Based Software Development.
R4351	Fuzzy Blocking Regression Models.
R4352	Principal Component-based Anomaly Detection Scheme.
R4353	General Flow Characteristics of P2P Streaming Considering Impact to Network Load.
R4354	Developing a Knowledge-based Intelligent Services System in Sports Websites.
R4355	An Adaptive Enhancement of X-Ray Images.
R4356	Gibbs measures for the network.
R4357	Application of Soft Computing Techniques to Expansive Soil Characterization.
R4358	A CAD System for the Biomechanical Sensory Engineering of Clothing.
R4359	Rule Extraction from Support Vector Machines
R4360	The Convergence Analysis of an Improved Artificial Immune Algorithm for Clustering.
R4361	New Concepts and Applications in Soft Computing
R4362	Ant Colony Cooperative Strategy in Electrocardiogram and Electroencephalogram Data Clustering.
R4363	Energy and Security Awareness in Evolutionary-Driven Grid Scheduling.
R4364	Human Age Estimation and Sex Classification.
R4365	Spatial Semantic Analysis Based on a Cognitive Approach.
R4366	Survey of Dirac: A Wavelet Based Video Codec for Multiparty Video Conferencing and Broadcasting.
R4367	Estimates of Model Complexity in Neural-Network Learning.
R4368	Evolutionary Computation in Computer Security and Forensics: An Overview.
R4369	LaBeeB: Systematic Peer Clustering for Building a Semantic Peer-to-Peer Web Search Engine.
R4370	A Graph-based Clustering Approach to Evaluate Interestingness Measures: A Tool and a Comparative Study.
R4371	Bayesian Ying-Yang Harmony Learning for Local Factor Analysis: A Comparative Investigation.
R4372	Integration of Heterogeneous Sensor Nodes by Data Stream Management.
R4373	Using Formal Concept Analysis for Semantic Web Applications.
R4374	Brain-Inspired Emergence of Behaviors Based on Values and Curiosity in Mobile Robots.
R4375	Cognition-Driven Decision Support for Business Intelligence: Models, Techniques, Systems and Applications
R4376	Sports Scheduling: Minimizing Travel for English Football Supporters.
R4377	A Similarity-aware Web Content Caching Scheme and Agentbased Web Document Pre-fetching.
R4378	Stator Faults Detection and Diagnosis in Reactor Coolant Pump Using Kohonen Self-organizing Map.
R4379	Curiosity and Boredom Based on Prediction Error as Novel Internal Rewards.
R4380	Evaluating the Next Generation of Multimedia Software.
R4381	Computer Vision and Machine Learning for Enhancing Pedestrian Safety.
R4382	A Distributed Approach to Gas Detection and Source Localization Using Heterogeneous Information.
R4383	Architecture for Medical Image Processing.
R4384	Evolutionary Algorithms for Board Game Players with Domain Knowledge.
R4385	Human-Agent and Human-Robot Interaction Theory: Similarities to and Differences from Human-Human Interaction.
R4386	Brain-, Gene-, and Quantum Inspired Computational Intelligence: Challenges and Opportunities.
R4387	Self-Adaptation in Evolutionary Algorithms.
R4388	Glowworm Swarm Optimization for Searching Higher Dimensional Spaces.
R4389	Algorithms for Large Directed Capacitated Arc Routing Problem Instances.
R4390	Cooperating and Sharing Knowledge in an Intelligent Multi-Agent System Based on Distributed Knowledge Bases for Solving Problems Automatically.
R4391	"With a Little Help from My Friends": Context Aware Help and Guidance Using the Social Network.
R4392	Decision Making on Energy Options: A Case Study.
R4393	Inducing Relational Fuzzy Classification Rules by Means of Cooperative Coevolution.
R4394	L-fuzzy Sets and Intuitionistic Fuzzy Sets.
R4395	Vascular Access For Hemodialysis Therapy.
R4396	Design of Master Console Haptic Handle for Robot Assisted Laparoscopy.
R4397	Advantages of Fuzzy and Anytime Signal- and Image Processing Techniques - A Case Study.
R4398	Abductive Inference and Iterated Conditionals.
R4399	FLBP: Fuzzy Local Binary Patterns.
R4400	Chord Analysis Using Ensemble Constraints.
R4401	4D Segmentation of Cardiac Data Using Active Surfaces with Spatiotemporal Shape Priors.
R4402	Implementing an Internet Image Search Service Based on the AJAX Web Programming Techniques.
R4403	Methodology to Design Fuzzy Logic Controller for Soft-Core Embedded into FPGA.
R4404	Data Reconciliation and Bias Estimation in On-Line Optimization.
R4405	Decision Making Based on Hybrid of Multi-Knowledge and Na
R4406	Centralized Direct and Indirect Neural Control of Distributed Parameter Systems.
R4407	Use of Fuzzy Feature Descriptions to Recognize Handwritten Alphanumeric Characters.
R4408	Machine Learning Applications in Cancer Informatics.
R4409	Hybrid Metaheuristics: An Introduction.
R4410	Exchanging Action-Related Information among Autonomous Robots.
R4411	A Neural Basis for Perceptual Dynamics.
R4412	The Evolutionary-Gradient-Search Procedure in Theory and Practice.
R4413	From Sequence Mining to Multidimensional Sequence Mining.
R4414	Neural Networks Application in Pavement Infrastructure Materials.
R4415	Service Orientation in Holonic and Multi-Agent Manufacturing Control
R4416	RDAP: Requested Data Accessibility Protocol for Vehicular Sensor Networks.
R4417	Statistical Methodologies for Mining Potentially Interesting Contrast Sets.
R4418	From the TSP to the Dynamic VRP: An Application of Neural Networks in Population Based Metaheuristic.
R4419	An Evolutionary Approximation for the Coefficients of Decision Functions within a Support Vector Machine Learning Strategy.
R4420	Self-Optimizing Neural Network 3.
R4421	An Exploration of the Intention to Use Online Store.
R4422	Rumour Propagation on Social Networks as a Function of Diversity.
R4423	Image-Based Sensitive Information Filtering for Teleradiology.
R4424	Affective Reasoning Based on Bi-modal Interaction and User Stereotypes.
R4425	Data Stream Mining Using Granularity-Based Approach.
R4426	Investigation of the Fuzzy System for the Assessment of Cadastre Operators' Work.
R4427	Fisher Linear Discriminant Analysis and Connectionist Model for Efficient Image Recognition.
R4428	Towards Comprehensive Foundations of Computational Intelligence.
R4429	Iterated Local Search Algorithm for the Linear Ordering Problem with Cumulative Costs (LOPCC).
R4430	Efficient ReasoningWith FuzzyWords.
R4431	Unified Framework for Self-organizing Manufacturing Systems Design.
R4432	Calibrating Option Pricing Models with Heuristics.
R4433	Knowledge-Based Evolutionary Linkage in MEMS Design Synthesis.
R4434	Visual System of Sign Alphabet Learning for Poorly-Hearing Children.
R4435	Application of Graphical Models in the Automotive Industry.
R4436	Biofeedback Systems and Their Application in the Hemodialysis Therapy.
