R0	Ardent Software
R2442	Possibility of Use a Fuzzy Loss Function in Medical Diagnostics.
R2443	Face Detection in Color Images Using Primitive Shape Features.
R2444	Comparison of the Performance of Seven Classifiers as Effective Decision Support Tools for the Cytodiagnosis of Breast Cancer: A Case Study.
R2445	A Modified FCM Algorithm for Fast Segmentation of Brain MR Images.
R2446	Trade-Off between Sample Size and Accuracy: Case of Static Measurements under Interval Uncertainty.
R2447	Design of Modular Neural Networks with Fuzzy Integration Applied to Time Series Prediction.
R2448	Estimation of the Preference Relation on the Basis of Medians from Pairwise Comparisons in the Form of Difference of Ranks.
R2449	Different Approaches to Class-Based Language Models Using Word Segments.
R2450	Moving Object Tracking Using the Particle Filter and SOM in Robotic Space with Network Sensors.
R2451	Mathematical Morphology (MM) Features for Classification of Cancerous Masses in Mammograms.
R2452	Biomechanical Behaviour of Double Threaded Screw in Tibia Fixation.
R2453	Extraction of the Visual Features from the Audio-Visual Speech Signal and the Utilization of These Features for the Speaker Identification.
R2454	Automatic Detection of Disorders in a Continuous Speech with the Hidden Markov Models Approach.
R2455	An Application of Robust Kernel-Based Filtering of Biomedical Signals.
R2456	Influence of Model Discretization Density in FEM Numerical Analysis on the Determined Stress Level in Bone Surrounding Dental Implants.
R2457	Detection of Mitotic Cell Fraction in Neural Stem Cells in Cultures.
R2458	Topologies of Approximation Spaces of Rough Set Theory.
R2459	Self-organizing Fuzzy Controller Based on Fuzzy Neural Network.
R2460	The Architecture of the Face and Eyes Detection System Based on Cascade Classifiers.
R2461	Structure-Preserving Noise Reduction in Biological Imaging.
R2462	An Architecture to Support Programming Algorithm Learning by Problem Solving.
R2463	Computer Ultrasonic Imaging of the Tongue Shape Changes in the Process of Articulation of Vowels.
R2464	Modeling and Simulation of Airway Tissues Stresses during Pulmonary Recruitment.
R2465	Automated Fuzzy-Connectedness-Based Segmentation in Extraction of Multiple Sclerosis Lesions.
R2466	Discovering the Intrinsic Dimensionality of BLOSUM Substitution Matrices Using Evolutionary MDS.
R2467	A Method for Response Integration in Modular Neural Networks with Type-2 Fuzzy Logic for Biometric Systems.
R2468	Dimensional Reduction in the Protein Secondary Structure Prediction - Nonlinear Method Improvements.
R2469	Clustering Search Heuristic for the Capacitated 
R2470	A Hybrid ANN-FIR System for Lot Output Time Prediction and Achievability Evaluation in a Wafer Fab.
R2471	Comparison of Hierarchical Cluster Analysis Methods Applied to Image Segmentation by Watershed Merging.
R2472	Automatic Classification for Decision Making of the Severeness of the Acute Radiation Syndrome.
R2473	Potential Active Contours - Basic Concepts, Mechanisms and Features.
R2474	A Fuzzy-Neural Approach with BPN Post-classification for Job Completion Time Prediction in a Semiconductor Fabrication Plant.
R2475	Character Recognition Based on Fourier Transfrom and CDWT in Postal Applications.
R2476	Simple EEG Driven Mouse Cursor Movement.
R2477	Projective Versus Linear Filtering for Repolarization Duration Measurement.
R2478	Modelling and Computing with Imprecise and Uncertain Properties in Object Bases.
R2479	Modular Neural Networks with Fuzzy Integration Applied for Time Series Forecasting.
R2480	Content-Based Indexing of Medical Images for Digital Radiology Applications.
R2481	Numerical Complexity Reduction in Live-Wire Algorithm.
R2482	Matching Knowledge and Evidence in a Model of Medical Diagnosis.
R2483	Selected Problems of Intelligent Handwriting Recognition.
R2484	Binary Shape Characterization Using Morphological Boundary Class Distribution Functions.
R2485	Learning Machines Information Distribution System with Example Applications.
R2486	Pattern Recognition Using Modular Neural Networks and Fuzzy Integral as Method for Response Integration.
R2487	Maximum Margin Classification on Convex Euclidean Metric Spaces.
R2488	Tuning FCMP to Elicit Novel Time Course Signatures in fMRI Neural Activation Studies.
R2489	Relationships between Isopotential Areas in EEG Maps before, during and after the Seizure Activity.
R2490	Medical Image Analysis Using Potential Active Contours.
R2491	An Ant Colony Optimization 
R2492	Hybrid Multi Agent-Neural Network Intrusion Detection with Mobile Visualization.
R2493	Data Security Analysis Using Unsupervised Learning and Explanations.
R2494	Machine Learning to Analyze Migration Parameters in Parallel Genetic Algorithms.
R2495	Knowledge Extraction from Environmental Data Through a Cognitive Architecture.
R2496	Open Intelligent Robot Controller Based on Field-Bus and RTOS.
R2497	An Intelligent Belief-Desire-Intention Agent for Digital Game-Based Learning.
R2498	Prediction of Newborn Sex with Neural Networks Approach to Fetal Cardiotocograms Classification.
R2499	Reinforcement Learning in Continuous Systems: Wavelet Networks Approach.
R2500	NATPRO-C13 - An Interactive Tool for the Structural Elucidation of Natural Compounds.
R2501	Normalisation of Confidence Voting Methods Applied to a Fast Handwritten OCR Classification.
R2502	Interval / Probabilistic Uncertainty and Non-Classical Logics
R2503	A Feature Selection Method Using a Fuzzy Mutual Information Measure.
R2504	Model Based Vehicle Extraction and Tracking for Road Traffic Control.
R2505	Application of Chemoinformatic Tools for the Analysis of Virtual Screening Studies of Tubulin Inhibitors.
R2506	Collaborative Evolutionary Swarm Optimization with a Gauss Chaotic Sequence Generator.
R2507	An Approach to Estimation of the Angular Eye-Ball Speed Based on the EOG Signal.
R2508	Fuzzy Logic Based Replica Management Infrastructure for Balanced Resource Allocation and Efficient Overload Control of the Complex Service-Oriented Applications.
R2509	Posterior Cruciate Ligament - 3D Visualization.
R2510	Knowledge-Based Decision Hybrid System for the Doctor's Work Support.
R2511	Solving Bin Packing Problem with a Hybridization of Hard Computing and Soft Computing.
R2512	Active Hypercontour as Information Fusion Method.
R2513	Multi-agent Based Integration of Production and Distribution Planning Using Genetic Algorithm in the Supply Chain Management.
R2514	PC-TOPSIS Method for the Selection of a Cleaning System for Engine Maintenance.
R2515	A Hybrid Big Rock Detection Algorithm Based on Multiple Images Fusion and Watershed.
R2516	Sensitive Stigmergic Agent Systems - A Hybrid Approach to Combinatorial Optimization.
R2517	Breast Contour Detection for the Aesthetic Evaluation of Breast Cancer Conservative Treatment.
R2518	Feature Selection for High-Dimensional Data - A Pearson Redundancy Based Filter.
R2519	Nonlinear Neuro-fuzzy Network for Channel Equalization.
R2520	A Model of Affective Entities for Effective Learning Environments.
R2521	Implementing Data Mining to Improve a Game Board Based on Cultural Algorithms.
R2522	Generalisation of a Language Sample for Grammatical Inference of GDPLL(k) Grammars.
R2523	Interval Type-1 Non-singleton Type-2 TSK Fuzzy Logic Systems Using the Hybrid Training Method RLS-BP.
R2524	A New PSO Algorithm with Crossover Operator for Global Optimization Problems.
R2525	Movement Tracking of Coronary Artery Segment in Angiographic Images Sequences by Template Matching Method.
R2526	Homogeneity of Pixel Neighborhoods in Gray Level Images Investigated by the Grade Correspondence Analysis.
R2527	Application of MLBP Neural Network for Exercise ECG Test Records Analysis in Coronary Artery Diagnosis.
R2528	The Biometric Signals Processing.
R2529	Stage-Dependent Fuzzy-valued Loss Function in Two-Stage Binary Classifier.
R2530	Autonomous FYDPS Neural Network-Based Planner Agent for Health Care in Geriatric Residences.
R2531	Effective Ad Recognition Using Schur-type Signal Parametrization.
R2532	Multi-directional Multi-resolution Transforms for Zoom-Endoscopy Image Classification.
R2533	A Differential Evolution Algorithm for Fuzzy Extension of Functions.
R2534	Fuzzy Rules Extraction from Support Vector Machines for Multi-class Classification.
R2535	The Game of Life Using Polynomial Discrete Time Cellular Neural Networks.
R2536	Preliminary Investigations Regarding the Blood Volume Estimation in Pneumatically Controlled Ventricular Assist Device by Pattern Recognition.
R2537	Explain a Weblog Community.
R2538	Hough Transform, (1+1) Search Strategy and Watershed Algorithm in Segmentation of Cytological Images.
R2539	Fuzzy C-Means, Gustafson-Kessel FCM, and Kernel-Based FCM: A Comparative Study.
R2540	Using Interval Function Approximation to Estimate Uncertainty.
R2541	Enhancing Real-Time Human Detection Based on Histograms of Oriented Gradients.
R2542	Performance Improvement of the Attitude Estimation System Using Fuzzy Inference and Genetic Algorithms.
R2543	Combined Projection and Kernel Basis Functions for Classification in Evolutionary Neural Networks.
R2544	Design of Artificial Neural Networks Based on Genetic Algorithms to Forecast Time Series.
R2545	Measure of Uncertainty in Regional Grade Variability.
R2546	Protein Molecular Viewer for Visualizing Structures Stored in the PDBML Format.
R2547	Bacteria Swarm Foraging Optimization for Dynamical Resource Allocation in a Multizone Temperature Experimentation Platform.
R2548	Generalized Reinforcement Learning Fuzzy Control with Vague States.
R2549	Computer Simulations of Electric Properties of Organic and Non-organic Compounds.
R2550	FEM Analisys of the Expandable Intramedullar Nail.
R2551	Fuzzy Rule-Based System for the Diagnosis of Laryngeal Pathology Based on Contact Endoscopy Images.
R2552	Image Restoration in Electron Cryotomography - Towards Cellular Ultrastructure at Molecular Level.
R2553	Soft System for Road Sign Detection.
R2554	Solving Linear Difference Equations by Means of Cellular Automata.
R2555	Biomechanical Analysis of Plate for Corrective Osteotomy of Tibia.
R2556	Focused Crawling for Retrieving Chemical Information.
R2557	Reference Set Reduction Algorithms Based on Double Sorting.
R2558	Gear Fault Diagnosis in Time Domains by Using Bayesian Networks.
R2559	A Unified Formulation of Deduction, Induction and Abduction Using Granularity Based on VPRS Models and Measure-Based Semantics for Modal Logics.
R2560	Symbiotic Multi-Robot Organisms - Reliability, Adaptability, Evolution.
R2561	The Playful Machine - Theoretical Foundation and Practical Realization of Self-Organizing Robots.
R2562	Biologically Inspired Approaches for Locomotion, Anomaly Detection and Reconfiguration for Walking Robots.
R2563	Prosopagnosia - When all faces look the same.
R2564	Knowledge Representations for Planning Manipulation Tasks.
R2565	Animation and Performance Capture Using Digitized Models.
R2566	Abductive Cognition - The Epistemological and Eco-Cognitive Dimensions of Hypothetical Reasoning.
R2567	Space-Time Continuous Models of Swarm Robotic Systems - Supporting Global-to-Local Programming.
R2568	Complex Sports Biodynamics - With Practical Applications in Tennis.
R2569	Paradigm Shift for Future Tennis - The Art of Tennis Physiology, Biomechanics and Psychology.
R2570	A Roadmap for Cognitive Development in Humanoid Robots.
R2571	From Robot to Human Grasping Simulation.
R2572	Advances in Cognitive Information Systems.
R2573	Visual Perception for Manipulation and Imitation in Humanoid Robots.
R2574	Seeking Chances - From Biased Rationality to Distributed Cognition.
R2575	A New Approach to Multi-criteria Decision Making (MCDM) Using the Fuzzy Binary Relation of the ELECTRE III Method and the Principles of the AHP Method.
R2576	Ensembles in Machine Learning Applications
R2577	Commonly Accessible Web Service Platform - Wiki-WS.
R2578	A cluster stability criteria based on the two-sample test concept.
R2579	Review of Computational Intelligence for Gene-Gene and Gene-Environment Interactions in Disease Mapping.
R2580	Introduction to Case-Based Reasoning for Signals and Images.
R2581	Intelligent Paradigms for Assistive and Preventive Healthcare
